질문 ID,질문 문구,관심사 코드,관심사,레벨,상태,현재 Revision,현재 Revision 적용 시각,현재 Revision 노출,현재 Revision 답변,현재 Revision 답변율(%),현재 Revision 교체,현재 Revision 교체율(%),현재 Revision 미응답,전체 Revision 노출,전체 Revision 답변,전체 Revision 답변율(%),전체 Revision 교체,전체 Revision 미응답
188,"누군가에게 의도치 않게 상처를 준 적이 있다면, 어떤 일이었나요?","RELATIONSHIP","관계",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",1,1,100.0,0,0.0,0,1,1,100.0,0,0
207,"나를 기억할 때 사람들이 떠올렸으면 하는 이미지는 무엇인가요?","RELATIONSHIP","관계",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",1,1,100.0,0,0.0,0,1,1,100.0,0,0
218,"연애할 때 나의 연락 스타일은 어떤가요?","LOVE","사랑",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",1,1,100.0,0,0.0,0,1,1,100.0,0,0
221,"좋아하는 사람에게 주고 싶은 선물은 무엇인가요?","LOVE","사랑",1,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",1,0,0.0,0,0.0,1,1,0,0.0,0,1
222,"이상형과 실제 연인은 얼마나 닮았나요?","LOVE","사랑",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",1,1,100.0,0,0.0,0,1,1,100.0,0,0
230,"사랑하는 사람이 슬플 때 나는 어떻게 대처하나요?","LOVE","사랑",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",1,1,100.0,0,0.0,0,1,1,100.0,0,0
236,"나 자신을 사랑하는 방법은 무엇인가요?","LOVE","사랑",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",1,1,100.0,0,0.0,0,1,1,100.0,0,0
237,"사랑에 대해 내가 가진 가장 큰 두려움은 무엇인가요?","LOVE","사랑",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",1,1,100.0,0,0.0,0,1,1,100.0,0,0
241,"사랑이 변한다고 믿나요 아니면 사람이 변한다고 믿나요?","LOVE","사랑",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",1,1,100.0,0,0.0,0,1,1,100.0,0,0
252,"지칠 때 힘이 되는 나만의 문장이 있다면, 어떤 문장인가요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",1,1,100.0,0,0.0,0,1,1,100.0,0,0
259,"나를 가장 설레게 하는 단어는 무엇인가요?","VALUES","가치관",1,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",1,1,100.0,0,0.0,0,1,1,100.0,0,0
260,"나의 좌우명은 무엇인가요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",1,1,100.0,0,0.0,0,1,1,100.0,0,0
263,"매일 지키고 싶은 나만의 마음가짐이 있다면, 어떤 건가요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",1,1,100.0,0,0.0,0,1,1,100.0,0,0
267,"사람들에게 보여주고 싶은 나의 모습은 무엇인가요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",1,1,100.0,0,0.0,0,1,1,100.0,0,0
273,"나는 '직감'을 믿는 편인가요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",1,1,100.0,0,0.0,0,1,1,100.0,0,0
274,"손해를 봐도 지키고 싶은 원칙은 무엇인가요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",1,0,0.0,0,0.0,1,1,0,0.0,0,1
276,"죽음 너머에는 무엇이 기다리고 있다고 생각하나요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",1,1,100.0,0,0.0,0,1,1,100.0,0,0
279,"100억이 생긴다면 내 삶의 목표가 바뀔까요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",1,1,100.0,0,0.0,0,1,1,100.0,0,0
295,"힘든 시간을 보내고 있는 사람에게, 어떤 말을 건네고 싶나요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",1,1,100.0,0,0.0,0,1,1,100.0,0,0
298,"남과 나를 비교하게 될 때 어떤 생각이 드나요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",1,1,100.0,0,0.0,0,1,1,100.0,0,0
300,"내 인생에서 꼭 한 번은 경험하고 싶은 순간이 있다면, 어떤 건가요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",1,1,100.0,0,0.0,0,1,1,100.0,0,0
352,"나를 가장 잘 설명해주는 노래 한 소절이 있다면, 어떤 노래인가요?","EMOTION","감정",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",1,1,100.0,0,0.0,0,1,1,100.0,0,0
366,"마음이 무거울 때, 어떻게 행동하나요?","EMOTION","감정",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",1,1,100.0,0,0.0,0,1,1,100.0,0,0
367,"이번 주에 아직 꺼내지 못한 감정이 있다면, 무엇인가요?","EMOTION","감정",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",1,0,0.0,0,0.0,1,1,0,0.0,0,1
376,"오늘 감정을 말로 설명하기 참 어려웠던 순간이 있다면, 어떤 때였나요?","EMOTION","감정",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",1,1,100.0,0,0.0,0,1,1,100.0,0,0
379,"가장 많이 울었던 날은 언제였나요?","EMOTION","감정",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",1,1,100.0,0,0.0,0,1,1,100.0,0,0
399,"울고 싶어도 꾹 참아야만 했던 순간, 주저하게 만든 건 무엇이었나요?","EMOTION","감정",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",1,0,0.0,0,0.0,1,1,0,0.0,0,1
403,"밤에 갑자기 불안해진 적이 있다면, 어떤 생각이 찾아왔나요?","EMOTION","감정",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",1,1,100.0,0,0.0,0,1,1,100.0,0,0
420,"약속 없는 휴일엔 무엇을 하나요?","ROUTINE","루틴",1,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",1,1,100.0,0,0.0,0,1,1,100.0,0,0
422,"나도 모르게 반복하는, 조금 신경 쓰이는 버릇은 무엇인가요?","ROUTINE","루틴",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",1,1,100.0,0,0.0,0,1,1,100.0,0,0
426,"오늘 나의 에너지를 가장 많이 잡아먹은 일은 무엇인가요?","ROUTINE","루틴",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",1,0,0.0,0,0.0,1,1,0,0.0,0,1
429,"요즘 내 삶에 기분 좋게 스며든 나만의 루틴은 무엇인가요?","ROUTINE","루틴",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",1,1,100.0,0,0.0,0,1,1,100.0,0,0
431,"오늘 하루 종일 가장 많이 반복한 행동은 무엇이었나요?","ROUTINE","루틴",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",1,1,100.0,0,0.0,0,1,1,100.0,0,0
433,"오늘 루틴 중에서 나를 칭찬해주고 싶은 순간은 무엇인가요?","ROUTINE","루틴",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",1,1,100.0,0,0.0,0,1,1,100.0,0,0
436,"계획보다 시간이 훨씬 더 오래 걸린 일은 무엇인가요?","ROUTINE","루틴",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",1,1,100.0,0,0.0,0,1,1,100.0,0,0
441,"몸을 움직이고 난 뒤의 기분은 어떤가요?","ROUTINE","루틴",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",1,0,0.0,0,0.0,1,1,0,0.0,0,1
445,"공부할 때 음악을 듣는 편인가요? 어떤 분위기의 음악인가요?","ROUTINE","루틴",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",1,1,100.0,0,0.0,0,1,1,100.0,0,0
446,"무언가에 한 번 몰입하면 집중력은 보통 얼마나 지속되나요?","ROUTINE","루틴",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",1,1,100.0,0,0.0,0,1,1,100.0,0,0
460,"주변이 어수선할 때 그대로 두는 편인가요, 아니면 정리를 해야만 마음이 편해지나요?","ROUTINE","루틴",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",1,1,100.0,0,0.0,0,1,1,100.0,0,0
482,"꿈을 자주 꾸나요?","ROUTINE","루틴",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",1,1,100.0,0,0.0,0,1,1,100.0,0,0
486,"잠들기 전 핸드폰을 얼마나 보나요?","ROUTINE","루틴",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",1,1,100.0,0,0.0,0,1,1,100.0,0,0
491,"오늘 충분히 휴식했나요?","ROUTINE","루틴",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",1,1,100.0,0,0.0,0,1,1,100.0,0,0
505,"친구들이 말하는 나는 어떤 사람인가요?","RELATIONSHIP","관계",1,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",1,0,0.0,0,0.0,1,1,0,0.0,0,1
506,"나만 노력하는 것 같은 관계가 있다면, 어떤 관계인가요?","RELATIONSHIP","관계",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",1,0,0.0,0,0.0,1,1,0,0.0,0,1
510,"실망해도 기회를 또 주는 편인가요? ","RELATIONSHIP","관계",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",1,1,100.0,0,0.0,0,1,1,100.0,0,0
514,"요즘 가장 신경쓰이는 사람이 있다면, 어떤 이유인가요?","RELATIONSHIP","관계",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",1,1,100.0,0,0.0,0,1,1,100.0,0,0
522,"사람들과 더 가까워지는 걸 방해하는 게 있다면요?","RELATIONSHIP","관계",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",1,0,0.0,0,0.0,1,1,0,0.0,0,1
527,"지금 내 곁에서 가장 소중하게 느껴지는 사람은 누구인가요?","RELATIONSHIP","관계",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",1,0,0.0,0,0.0,1,1,0,0.0,0,1
540,"나에게 상처를 줬지만 덕분에 강해진 경험이 있나요?","RELATIONSHIP","관계",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",1,1,100.0,0,0.0,0,1,1,100.0,0,0
549,"내가 자란 환경에서 바꾸 수 있다면, 뭘 바꾸고 싶나요?","RELATIONSHIP","관계",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",1,1,100.0,0,0.0,0,1,1,100.0,0,0
556,"사랑에 빠지는 것과 사랑을 유지하는 것 중 무엇이 더 어려운가요?","LOVE","사랑",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",1,1,100.0,0,0.0,0,1,1,100.0,0,0
570,"이상형 중 특이한 조건이 있다면, 어떤 건가요?","LOVE","사랑",1,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",1,1,100.0,0,0.0,0,1,1,100.0,0,0
572,"살면서 가장 설레었던 추억은 무엇인가요?","LOVE","사랑",1,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",1,1,100.0,0,0.0,0,1,1,100.0,0,0
579,"나의 생각과 감정 중 뭘 더 믿나요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",1,1,100.0,0,0.0,0,1,1,100.0,0,0
584,"삶에서 놓치고 있는 게 있다면 무엇인가요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",1,1,100.0,0,0.0,0,1,1,100.0,0,0
590,"과거에 받은 상처 중 아직 아물지 않은 게 있다면, 어떤 건가요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",1,0,0.0,0,0.0,1,1,0,0.0,0,1
601,"겉과 속이 다를 때, 나는 어떤 마음인가요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",1,1,100.0,0,0.0,0,1,1,100.0,0,0
611,"사람은 변할 수 있다고 생각하나요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",1,1,100.0,0,0.0,0,1,1,100.0,0,0
614,"절대 되고 싶지 않은 사람의 모습은 무엇인가요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",1,1,100.0,0,0.0,0,1,1,100.0,0,0
616,"자존심 때문에 놓친 게 있다면, 어떤 건가요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",1,1,100.0,0,0.0,0,1,1,100.0,0,0
621,"5년 뒤 나는 어떤 사람이 되어 있을까요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",1,1,100.0,0,0.0,0,1,1,100.0,0,0
624,"이번 주가 나에게 조용히 건네준 교훈은 무엇인가요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",1,1,100.0,0,0.0,0,1,1,100.0,0,0
639,"내가 꿈꾸는 진짜 멋진 나는 어떤 사람인가요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",1,1,100.0,0,0.0,0,1,1,100.0,0,0
642,"오늘 겪은 시련이나 실수에서 찾은 뜻밖의 배움은 무엇이었나요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",1,1,100.0,0,0.0,0,1,1,100.0,0,0
651,"세상 누구든 한 명과 저녁을 먹을 수 있다면 누구를 고르겠어요?","VALUES","가치관",1,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",1,1,100.0,0,0.0,0,1,1,100.0,0,0
652,"인생에서 가장 감사하다고 느끼는 것은 무엇인가요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",1,1,100.0,0,0.0,0,1,1,100.0,0,0
653,"능력과 상관없이 하고 싶은 직업이 있다면, 어떤 건가요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",1,1,100.0,0,0.0,0,1,1,100.0,0,0
658,"믿는 미신이 있다면 무엇인가요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",1,1,100.0,0,0.0,0,1,1,100.0,0,0
702,"모든 게 공유되는 세상과 모든 게 비밀인 세상 중 뭐가 더 편안한가요?","RELATIONSHIP","관계",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",1,0,0.0,0,0.0,1,1,0,0.0,0,1
708,"힘든 순간에 곁을 지키는 것과 좋은 순간을 축하하는 것 중 더 중요한 건 뭐라고 생각하나요?","RELATIONSHIP","관계",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",1,1,100.0,0,0.0,0,1,1,100.0,0,0
712,"편안한 우정과 나를 성장시키는 우정 중 뭐가 더 끌리나요?","RELATIONSHIP","관계",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",1,0,0.0,0,0.0,1,1,0,0.0,0,1
717,"내 뜻대로 하는 힘과 모두에게 믿음받는 것 중 뭐가 더 나은가요?","RELATIONSHIP","관계",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",1,0,0.0,0,0.0,1,1,0,0.0,0,1
724,"연인과 유머 코드가 맞는 것과 사회 이슈에 화나는 포인트가 비슷한 것 중 뭐가 더 중요한가요?","LOVE","사랑",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",1,1,100.0,0,0.0,0,1,1,100.0,0,0
729,"질투 많은 연인과 질투가 없는 연인 중 누가 더 좋은가요?","LOVE","사랑",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",1,1,100.0,0,0.0,0,1,1,100.0,0,0
731,"말 없이도 알아채 주길 바라는 것과 명확히 말하는 것 중 뭐가 더 편한가요?","LOVE","사랑",1,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",1,1,100.0,0,0.0,0,1,1,100.0,0,0
743,"대화를 주도하는 것과 경청하는 것 중 뭐가 더 편한가요?","VALUES","가치관",1,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",1,1,100.0,0,0.0,0,1,1,100.0,0,0
748,"바쁘지만 성장하는 회사와 여유롭지만 성장 없는 회사 중 뭐가 더 나은가요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",1,1,100.0,0,0.0,0,1,1,100.0,0,0
758,"돈을 빚지는 것과 부탁을 빚지는 것 중 뭐가 더 부담스러운가요?","VALUES","가치관",1,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",1,1,100.0,0,0.0,0,1,1,100.0,0,0
762,"한 사람을 깊이 돕는 것과 백 명을 조금씩 돕는 것 중 뭐가 더 의미 있나요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",1,0,0.0,0,0.0,1,1,0,0.0,0,1
779,"촘촘한 계획과 순간의 마음을 따르는 것 중 뭐가 더 나에게 맞나요?","VALUES","가치관",1,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",1,1,100.0,0,0.0,0,1,1,100.0,0,0
781,"다수를 위한 희생과 내 행복 중 뭐가 더 우선인가요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",1,1,100.0,0,0.0,0,1,1,100.0,0,0
782,"위험해도 자유로운 것과 안전을 위해 참는 것 중 뭐가 더 나에게 맞나요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",1,1,100.0,0,0.0,0,1,1,100.0,0,0
788,"남의 조언을 받아들이는 것과 내 판단만 믿는 것 중 뭐가 더 나은가요?","VALUES","가치관",1,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",1,0,0.0,0,0.0,1,1,0,0.0,0,1
790,"번 돈은 저축하는 것과 아낌없이 쓰는 것 중 뭐가 더 나다운가요?","VALUES","가치관",1,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",1,1,100.0,0,0.0,0,1,1,100.0,0,0
791,"항상 솔직히 말하는 것과 돌려 말하는 것 중 뭐가 더 나에게 맞나요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",1,1,100.0,0,0.0,0,1,1,100.0,0,0
795,"열정 넘치는 삶과 평온한 삶 중 뭐가 더 끌리나요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",1,1,100.0,0,0.0,0,1,1,100.0,0,0
796,"지금 가진 것에 만족하는 것과 더 원하는 것 중 뭐가 더 나다운가요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",1,1,100.0,0,0.0,0,1,1,100.0,0,0
813,"인생의 목적을 지금 아는 것과 서서히 깨닫는 것 중 뭐가 더 나은가요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",1,1,100.0,0,0.0,0,1,1,100.0,0,0
815,"죽는 날짜를 아는 것과 모르는 것 중 뭐가 더 편안한가요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",1,1,100.0,0,0.0,0,1,1,100.0,0,0
818,"다 기억하는 삶과 원할 때 잊는 삶 중 뭐가 더 좋은가요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",1,1,100.0,0,0.0,0,1,1,100.0,0,0
819,"사람들의 속마음을 아는 것과 모르는 것 중 뭐가 더 편안한가요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",1,1,100.0,0,0.0,0,1,1,100.0,0,0
821,"두려움을 없애는 것과 강점을 키우는 것 중 뭐가 더 끌리나요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",1,1,100.0,0,0.0,0,1,1,100.0,0,0
834,"기억 없이 행복한 삶과 힘들어도 다 기억하는 삶 중 뭐가 더 끌리나요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",1,1,100.0,0,0.0,0,1,1,100.0,0,0
837,"아이 같은 순수한 시선과 어른의 지혜 중 뭐가 더 갖고 싶나요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",1,0,0.0,0,0.0,1,1,0,0.0,0,1
838,"완벽해도 가짜인 삶과 평범해도 진짜인 삶 중 뭐가 더 나은가요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",1,1,100.0,0,0.0,0,1,1,100.0,0,0
845,"10년의 감옥살이와 20년의 혼수상태 중 뭐가 더 견딜 만한가요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",1,0,0.0,0,0.0,1,1,0,0.0,0,1
857,"야생에서 사는 것과 감옥에서 사는 것 중 뭐가 덜 힘든가요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",1,1,100.0,0,0.0,0,1,1,100.0,0,0
862,"생명을 만드는 힘과 없애는 힘 중 뭐가 더 부담스럽나요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",1,0,0.0,0,0.0,1,1,0,0.0,0,1
870,"세상을 바꾸려 애쓰는 것과 있는 그대로 받아들이는 것 중 뭐가 더 나에게 맞나요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",1,1,100.0,0,0.0,0,1,1,100.0,0,0
5,"계절이 바뀌 때 기억나는 냄새가 있다면, 어떤 냄새인가요?","PREFERENCE","취향",2,"INACTIVE",1,"2026-08-27T19:02:20.711831Z",0,0,,0,,0,0,0,,0,0
88,"최근에 나의 한계를 느꼈던 적이 있다면, 어떤 순간이었나요?","EMOTION","감정",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",0,0,,0,,0,0,0,,0,0
101,"아침에 일어나면 가장 먼저 무엇을 하나요?","ROUTINE","루틴",1,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",0,0,,0,,0,0,0,,0,0
102,"매일 밤 자기 전 꼭 지키는 습관이 있다면, 어떤 건가요?","ROUTINE","루틴",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",0,0,,0,,0,0,0,,0,0
103,"하루 중 에너지가 가장 넘치는 시간은 언제인가요?","ROUTINE","루틴",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",0,0,,0,,0,0,0,,0,0
118,"하루 일정을 정리하는 나만의 도구가 있다면, 어떤 건가요?","ROUTINE","루틴",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",0,0,,0,,0,0,0,,0,0
135,"화난 마음을 가라앉히는 나만의 루틴이 있다면, 어떤 건가요?","ROUTINE","루틴",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",0,0,,0,,0,0,0,,0,0
136,"매일 일기를 쓰거나 기록을 남기는 습관이 있다면, 어떤 방식인가요?","ROUTINE","루틴",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",0,0,,0,,0,0,0,,0,0
137,"잠이 오지 않을 때 몸을 편하게 만드는 방법은 무엇인가요?","ROUTINE","루틴",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",0,0,,0,,0,0,0,,0,0
142,"평생 지키고 싶은 단 하나의 습관은 무엇인가요?","ROUTINE","루틴",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",0,0,,0,,0,0,0,,0,0
144,"남들이 보는 나는 어떤 사람일까요?","ROUTINE","루틴",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",0,0,,0,,0,0,0,,0,0
153,"만났을 때 기운을 얻게 되는 사람이 있다면, 누구인가요?","RELATIONSHIP","관계",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",0,0,,0,,0,0,0,,0,0
154,"같이 밥 먹을 때 가장 편한 사람은 누구인가요?","RELATIONSHIP","관계",1,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",0,0,,0,,0,0,0,,0,0
158,"나를 웃게 만드는 재주가 있는 친구가 있다면, 어떤 사람인가요?","RELATIONSHIP","관계",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",0,0,,0,,0,0,0,,0,0
164,"반대되는 성격의 사람과도 잘 지내는 편인가요?","RELATIONSHIP","관계",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",0,0,,0,,0,0,0,,0,0
166,"서운한 점이 있을 때 솔직하게 말하는 편인가요? ","RELATIONSHIP","관계",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",0,0,,0,,0,0,0,,0,0
168,"다른 사람에게 내 이야기를 어디까지 털어놓나요?","RELATIONSHIP","관계",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",0,0,,0,,0,0,0,,0,0
172,"거절을 해야 할 때 어떤 마음이 드나요?","RELATIONSHIP","관계",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",0,0,,0,,0,0,0,,0,0
177,"누군가에게 실망했을 때 어떤 태도를 취하나요?","RELATIONSHIP","관계",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",0,0,,0,,0,0,0,,0,0
185,"사람들 사이에서 소외감을 느꼈던 적이 있다면, 어떤 상황이었나요?","RELATIONSHIP","관계",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",0,0,,0,,0,0,0,,0,0
187,"소중한 관계를 지키기 위해 어떤 노력을 하나요?","RELATIONSHIP","관계",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",0,0,,0,,0,0,0,,0,0
194,"나의 약한 모습을 보여주는 게 두려운가요?","RELATIONSHIP","관계",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",0,0,,0,,0,0,0,,0,0
195,"가장 오래된 인연과의 추억 중 하나는 무엇인가요?","RELATIONSHIP","관계",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",0,0,,0,,0,0,0,,0,0
201,"사람들 속에서 내 진짜 모습은 어떤가요?","RELATIONSHIP","관계",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",0,0,,0,,0,0,0,,0,0
203,"나를 가장 화나게 하는 말은 무엇인가요?","RELATIONSHIP","관계",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",0,0,,0,,0,0,0,,0,0
208,"관계에서 가장 힘든 순간은 어떤 때인가요?","RELATIONSHIP","관계",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",0,0,,0,,0,0,0,,0,0
210,"지금 내 주변 인연들에 대해 점수를 매긴다면?","RELATIONSHIP","관계",2,"INACTIVE",1,"2026-08-27T19:02:20.711831Z",0,0,,0,,0,0,0,,0,0
217,"설렘의 유통기한은 언제까지라고 생각하나요?","LOVE","사랑",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",0,0,,0,,0,0,0,,0,0
220,"가장 기억에 남는 고백의 순간은 언제인가요?","LOVE","사랑",1,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",0,0,,0,,0,0,0,,0,0
224,"질투심이 들 때 나는 어떻게 반응하나요?","LOVE","사랑",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",0,0,,0,,0,0,0,,0,0
226,"내가 생각하는 '좋은 연인'은 어떤 사람인가요?","LOVE","사랑",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",0,0,,0,,0,0,0,,0,0
233,"오래된 연인들의 편안함과 설렘 중 무엇이 더 좋은가요?","LOVE","사랑",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",0,0,,0,,0,0,0,,0,0
235,"이별을 통해 배운 가장 큰 깨달음은 무엇인가요?","LOVE","사랑",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",0,0,,0,,0,0,0,,0,0
239,"사랑하는 사람을 위해 어디까지 양보할 수 있나요?","LOVE","사랑",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",0,0,,0,,0,0,0,,0,0
240,"연애세포가 되살아나는 순간은 언제인가요?","LOVE","사랑",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",0,0,,0,,0,0,0,,0,0
