id,q,cat,level,exp,ans,rep,nr,T,P,E,W,S,F,C,사후 답변율,사후 하한(10%),사후 상한(90%),P(평균 미만)
556,사랑에 빠지는 것과 사랑을 유지하는 것 중 무엇이 더 어려운가요?,사랑,2,1,1,0,0,0,0,2,1,1,c,0,0.5566284144008469,0.4438224253247508,0.663882071373483,0.25102281085112665
570,"이상형 중 특이한 조건이 있다면, 어떤 건가요?",사랑,1,1,1,0,0,0,1,1,1,1,p,0,0.7257695299270411,0.6234925858102396,0.8087839869695753,0.003601743100143699
572,살면서 가장 설레었던 추억은 무엇인가요?,사랑,1,1,1,0,0,0,1,1,1,2,r,0,0.6190675899089632,0.5017770349831642,0.7239373118073446,0.09224542421209037
579,나의 생각과 감정 중 뭘 더 믿나요?,가치관,2,1,1,0,0,0,0,2,1,1,c,0,0.5253228909389254,0.4262636474778887,0.622428435196162,0.3602598466018567
584,삶에서 놓치고 있는 게 있다면 무엇인가요?,가치관,2,1,1,0,0,0,0,3,2,2,t,0,0.5278316736789964,0.420874472419764,0.6322934502965598,0.359043729643018
590,"과거에 받은 상처 중 아직 아물지 않은 게 있다면, 어떤 건가요?",가치관,2,1,0,0,1,0,2,2,3,3,r,0,0.34260305010007924,0.23599808987158727,0.4678732000056592,0.942112171699599
601,"겉과 속이 다를 때, 나는 어떤 마음인가요?",가치관,2,1,1,0,0,0,0,2,2,2,t,0,0.5799647925928749,0.4789041472086641,0.6747375191203349,0.1475917292959883
611,사람은 변할 수 있다고 생각하나요?,가치관,2,1,1,0,0,0,0,1,1,1,d,0,0.5330951326590345,0.4233340094554037,0.6397433697861118,0.33969198032845743
614,절대 되고 싶지 않은 사람의 모습은 무엇인가요?,가치관,2,1,1,0,0,0,0,2,1,1,d,0,0.48036173004655663,0.3710607014562541,0.5915754563300956,0.5777537182589673
616,"자존심 때문에 놓친 게 있다면, 어떤 건가요?",가치관,2,1,1,0,0,0,2,2,2,2,r,0,0.35285008794242134,0.2565891460560178,0.4627450082134062,0.9527795972755801
621,5년 뒤 나는 어떤 사람이 되어 있을까요?,가치관,2,1,1,0,0,0,0,2,1,1,h,0,0.5829449423539769,0.472292386589447,0.6858294749429635,0.16083837029910025
624,이번 주가 나에게 조용히 건네준 교훈은 무엇인가요?,가치관,2,1,1,0,0,2,1,3,1,1,r,1,0.32887470754366543,0.21873773574050032,0.4616950661051345,0.9463572300214905
639,내가 꿈꾸는 진짜 멋진 나는 어떤 사람인가요?,가치관,2,1,1,0,0,0,0,2,1,1,h,0,0.5829449426008207,0.47229238704704973,0.6858294749848901,0.16083836914108524
642,오늘 겪은 시련이나 실수에서 찾은 뜻밖의 배움은 무엇이었나요?,가치관,2,1,1,0,0,2,2,2,2,2,r,0,0.25717433669863476,0.1730634246025356,0.3641621170719853,0.9962694664874643
651,세상 누구든 한 명과 저녁을 먹을 수 있다면 누구를 고르겠어요?,가치관,1,1,1,0,0,0,0,1,1,1,h,0,0.665965612176576,0.563700902966637,0.754691488972577,0.019337284851907874
652,인생에서 가장 감사하다고 느끼는 것은 무엇인가요?,가치관,2,1,1,0,0,0,0,2,1,1,d,0,0.4803617300550827,0.3710607014846468,0.591575456317206,0.577753718235777
653,"능력과 상관없이 하고 싶은 직업이 있다면, 어떤 건가요?",가치관,2,1,1,0,0,0,0,1,1,1,h,0,0.6332557320373625,0.5269075690974883,0.7280367829248768,0.05204748348904111
658,믿는 미신이 있다면 무엇인가요?,가치관,2,1,1,0,0,0,2,1,1,1,t,0,0.4458780608814038,0.3504710778653653,0.5454468844095891,0.7470939317853211
702,모든 게 공유되는 세상과 모든 게 비밀인 세상 중 뭐가 더 편안한가요?,관계,2,1,0,0,1,0,0,2,1,1,c,0,0.3819216446079915,0.28287101694683287,0.4918670061906257,0.910902831214258
708,힘든 순간에 곁을 지키는 것과 좋은 순간을 축하하는 것 중 더 중요한 건 뭐라고 생각하나요?,관계,2,1,1,0,0,0,0,2,1,1,c,0,0.39356125079382653,0.2935442964875026,0.5033744256890097,0.8877127854232839
712,편안한 우정과 나를 성장시키는 우정 중 뭐가 더 끌리나요?,관계,2,1,0,0,1,0,0,1,1,1,c,0,0.4338706239689767,0.33014416103585775,0.5437331173133263,0.7715071113668515
717,내 뜻대로 하는 힘과 모두에게 믿음받는 것 중 뭐가 더 나은가요?,관계,2,1,0,0,1,0,0,2,1,1,c,0,0.3819216446079915,0.28287101694683287,0.4918670061906257,0.910902831214258
724,연인과 유머 코드가 맞는 것과 사회 이슈에 화나는 포인트가 비슷한 것 중 뭐가 더 중요한가요?,사랑,2,1,1,0,0,0,0,1,1,1,c,0,0.6079624488122066,0.4982130229505747,0.7077867320457265,0.098629409613883
729,질투 많은 연인과 질투가 없는 연인 중 누가 더 좋은가요?,사랑,2,1,1,0,0,0,0,1,1,1,c,0,0.6079624488112865,0.4982130229493732,0.7077867320451235,0.09862940961628597
731,말 없이도 알아채 주길 바라는 것과 명확히 말하는 것 중 뭐가 더 편한가요?,사랑,1,1,1,0,0,0,0,1,1,1,c,0,0.6416360799742129,0.5352372278263011,0.7357046673197339,0.04269192479078147
743,대화를 주도하는 것과 경청하는 것 중 뭐가 더 편한가요?,가치관,1,1,1,0,0,0,0,1,1,1,c,0,0.6121103583519449,0.5178185187582199,0.6986924528124681,0.0603469217470571
748,바쁘지만 성장하는 회사와 여유롭지만 성장 없는 회사 중 뭐가 더 나은가요?,가치관,2,1,1,0,0,0,1,1,1,1,c,0,0.581839796611845,0.48004131870196654,0.6771135388185783,0.1439241557903288
758,돈을 빚지는 것과 부탁을 빚지는 것 중 뭐가 더 부담스러운가요?,가치관,1,1,1,0,0,0,0,1,1,1,c,0,0.6121103578436222,0.5178185177531389,0.6986924527584872,0.06034692350934341
762,한 사람을 깊이 돕는 것과 백 명을 조금씩 돕는 것 중 뭐가 더 의미 있나요?,가치관,2,1,0,0,1,0,0,2,1,1,c,0,0.515681923937024,0.41599439512571373,0.6141369287620044,0.4084657629612013
779,촘촘한 계획과 순간의 마음을 따르는 것 중 뭐가 더 나에게 맞나요?,가치관,1,1,1,0,0,0,0,1,1,1,c,0,0.6121103581837212,0.5178185184952768,0.6986924527358548,0.060346922195624354
781,다수를 위한 희생과 내 행복 중 뭐가 더 우선인가요?,가치관,2,1,1,0,0,0,0,2,1,1,c,0,0.5253228909421419,0.42626364748548523,0.622428435194925,0.36025984658023047
782,위험해도 자유로운 것과 안전을 위해 참는 것 중 뭐가 더 나에게 맞나요?,가치관,2,1,1,0,0,0,0,1,1,1,c,0,0.5775094876963586,0.48060160366150034,0.66879682663997,0.14479891656136396
788,남의 조언을 받아들이는 것과 내 판단만 믿는 것 중 뭐가 더 나은가요?,가치관,1,1,0,0,1,0,0,1,1,1,c,0,0.6045503320256568,0.5090237942451608,0.6927108966254589,0.07589003490149272
790,번 돈은 저축하는 것과 아낌없이 쓰는 것 중 뭐가 더 나다운가요?,가치관,1,1,1,0,0,0,0,1,1,1,c,0,0.6121103580627719,0.5178185182471979,0.6986924527305419,0.060346922632199096
791,항상 솔직히 말하는 것과 돌려 말하는 것 중 뭐가 더 나에게 맞나요?,가치관,2,1,1,0,0,0,0,1,1,1,c,0,0.5775094876603619,0.4806016036010216,0.6687968266282777,0.14479891673026224
795,열정 넘치는 삶과 평온한 삶 중 뭐가 더 끌리나요?,가치관,2,1,1,0,0,0,0,1,1,1,c,0,0.5775094875374673,0.48060160321670176,0.6687968267461712,0.14479891774719444
796,지금 가진 것에 만족하는 것과 더 원하는 것 중 뭐가 더 나다운가요?,가치관,2,1,1,0,0,0,0,1,1,1,c,0,0.5775094875042694,0.48060160309721955,0.6687968267919185,0.14479891806068418
813,인생의 목적을 지금 아는 것과 서서히 깨닫는 것 중 뭐가 더 나은가요?,가치관,2,1,1,0,0,0,0,2,1,1,c,0,0.5253228910748456,0.42626364768420844,0.6224284352540999,0.3602598458455448
815,죽는 날짜를 아는 것과 모르는 것 중 뭐가 더 편안한가요?,가치관,2,1,1,0,0,0,0,2,2,1,c,0,0.5628056327128763,0.460337472657322,0.6601801347324273,0.2069039206727466
818,다 기억하는 삶과 원할 때 잊는 삶 중 뭐가 더 좋은가요?,가치관,2,1,1,0,0,0,0,1,1,1,c,0,0.577509487775958,0.480601603501347,0.6687968269266127,0.14479891691549318
819,사람들의 속마음을 아는 것과 모르는 것 중 뭐가 더 편안한가요?,가치관,2,1,1,0,0,0,0,1,1,1,c,0,0.5775094877510645,0.48060160362279414,0.6687968267736455,0.14479891662806688
821,두려움을 없애는 것과 강점을 키우는 것 중 뭐가 더 끌리나요?,가치관,2,1,1,0,0,0,0,1,1,1,c,0,0.5775094877871826,0.48060160340334357,0.6687968270339582,0.14479891715215465
834,기억 없이 행복한 삶과 힘들어도 다 기억하는 삶 중 뭐가 더 끌리나요?,가치관,2,1,1,0,0,0,0,2,1,1,c,0,0.5253228910943053,0.42626364767446157,0.6224284353001461,0.360259845791232
837,아이 같은 순수한 시선과 어른의 지혜 중 뭐가 더 갖고 싶나요?,가치관,2,1,0,0,1,0,0,1,1,1,c,0,0.569073437262435,0.47112563313490796,0.661899315894795,0.17430022563301822
838,완벽해도 가짜인 삶과 평범해도 진짜인 삶 중 뭐가 더 나은가요?,가치관,2,1,1,0,0,0,0,1,1,1,c,0,0.5775094876689307,0.4806016036192582,0.6687968266276536,0.14479891668055017
845,10년의 감옥살이와 20년의 혼수상태 중 뭐가 더 견딜 만한가요?,가치관,2,1,0,0,1,0,0,1,2,1,c,0,0.6064022560709977,0.5063385400455991,0.6982698851190056,0.08188025168561452
857,야생에서 사는 것과 감옥에서 사는 것 중 뭐가 덜 힘든가요?,가치관,2,1,1,0,0,0,0,1,1,1,c,0,0.5775094874953366,0.48060160306480737,0.6687968268044606,0.14479891814568657
862,생명을 만드는 힘과 없애는 힘 중 뭐가 더 부담스럽나요?,가치관,2,1,0,0,1,0,0,2,1,1,c,0,0.515681923937024,0.41599439512571373,0.6141369287620044,0.4084657629612013
870,세상을 바꾸려 애쓰는 것과 있는 그대로 받아들이는 것 중 뭐가 더 나에게 맞나요?,가치관,2,1,1,0,0,0,0,2,1,1,c,0,0.5253228911232465,0.42626364761063407,0.6224284354160328,0.36025984577822473
5,"계절이 바뀌 때 기억나는 냄새가 있다면, 어떤 냄새인가요?",취향,2,0,0,0,0,0,1,2,1,1,r,0,0.45287732345690324,0.3468070799583387,0.5634068659601469,0.6974806021042611
88,"최근에 나의 한계를 느꼈던 적이 있다면, 어떤 순간이었나요?",감정,2,0,0,0,0,1,2,2,3,3,r,0,0.3405378147079318,0.22434519877949705,0.47969236090297585,0.9249957219391863
101,아침에 일어나면 가장 먼저 무엇을 하나요?,루틴,1,0,0,0,0,0,0,1,1,1,t,0,0.5863131304385879,0.48401667722875463,0.6816672490823137,0.13272131544539195
102,"매일 밤 자기 전 꼭 지키는 습관이 있다면, 어떤 건가요?",루틴,2,0,0,0,0,0,2,1,1,1,t,0,0.36435810123702284,0.26914732796570334,0.47152001844521274,0.9433312257972377
103,하루 중 에너지가 가장 넘치는 시간은 언제인가요?,루틴,2,0,0,0,0,0,0,1,1,1,t,0,0.5504168439689154,0.44636477118530116,0.6502366656216682,0.25749335891080466
118,"하루 일정을 정리하는 나만의 도구가 있다면, 어떤 건가요?",루틴,2,0,0,0,0,0,2,1,1,1,t,0,0.36435810123702284,0.26914732796570334,0.47152001844521274,0.9433312257972377
135,"화난 마음을 가라앉히는 나만의 루틴이 있다면, 어떤 건가요?",루틴,2,0,0,0,0,0,2,1,2,1,t,0,0.40074645237638334,0.2980583949689929,0.5129593679885017,0.8659554510361567
136,"매일 일기를 쓰거나 기록을 남기는 습관이 있다면, 어떤 방식인가요?",루틴,2,0,0,0,0,0,2,1,1,1,t,0,0.36435810123702284,0.26914732796570334,0.47152001844521274,0.9433312257972377
137,잠이 오지 않을 때 몸을 편하게 만드는 방법은 무엇인가요?,루틴,2,0,0,0,0,0,0,1,1,1,t,0,0.5504168439689154,0.44636477118530116,0.6502366656216682,0.25749335891080466
142,평생 지키고 싶은 단 하나의 습관은 무엇인가요?,루틴,2,0,0,0,0,0,0,2,1,1,p,0,0.5368977333800782,0.4247188645015149,0.6454620108672935,0.3271103751265686
144,남들이 보는 나는 어떤 사람일까요?,루틴,2,0,0,0,0,0,0,2,1,2,t,0,0.4600727437828164,0.354960859520535,0.568860580344373,0.6701052033046262
153,"만났을 때 기운을 얻게 되는 사람이 있다면, 누구인가요?",관계,2,0,0,0,0,0,1,1,1,2,n,0,0.38410431780838444,0.258159945683487,0.5277782354510212,0.8450874734257569
154,같이 밥 먹을 때 가장 편한 사람은 누구인가요?,관계,1,0,0,0,0,0,0,1,1,1,n,0,0.45095953852953663,0.32003182596182533,0.5890492720554287,0.6664905879972464
158,"나를 웃게 만드는 재주가 있는 친구가 있다면, 어떤 사람인가요?",관계,2,0,0,0,0,0,2,1,1,1,n,0,0.24935834960292444,0.1569278854755291,0.3721957268337329,0.9921656880039722
164,반대되는 성격의 사람과도 잘 지내는 편인가요?,관계,2,0,0,0,0,0,0,1,1,1,t,0,0.4881123178341536,0.383879996549456,0.5933887977898596,0.5451951994925279
166,서운한 점이 있을 때 솔직하게 말하는 편인가요?,관계,2,0,0,0,0,0,0,1,2,2,t,0,0.4898767071339455,0.3799773542834764,0.6007633946779,0.5348308751955622
168,다른 사람에게 내 이야기를 어디까지 털어놓나요?,관계,2,0,0,0,0,0,0,2,1,2,t,0,0.39892062113166654,0.2984474159867187,0.5086923734428969,0.8755397408291956
172,거절을 해야 할 때 어떤 마음이 드나요?,관계,2,0,0,0,0,0,0,2,2,2,t,0,0.4363909720672741,0.32910160894379137,0.5499841580960287,0.7551003435292584
177,누군가에게 실망했을 때 어떤 태도를 취하나요?,관계,2,0,0,0,0,0,0,2,2,2,t,0,0.4363909720672741,0.32910160894379137,0.5499841580960287,0.7551003435292584
185,"사람들 사이에서 소외감을 느꼈던 적이 있다면, 어떤 상황이었나요?",관계,2,0,0,0,0,0,2,2,3,3,r,0,0.2322118800956549,0.14732625040516956,0.3461513773582702,0.9966853017887205
187,소중한 관계를 지키기 위해 어떤 노력을 하나요?,관계,2,0,0,0,0,0,0,2,1,1,t,0,0.4346550820872024,0.3326740575876619,0.5424845514032046,0.7729190822700235
194,나의 약한 모습을 보여주는 게 두려운가요?,관계,2,0,0,0,0,0,0,2,3,3,t,0,0.4381284220651939,0.316780625865659,0.5673590072438938,0.7220593007063509
195,가장 오래된 인연과의 추억 중 하나는 무엇인가요?,관계,2,0,0,0,0,0,1,1,1,2,r,0,0.4098010002447822,0.3008032200232491,0.5284441907179619,0.829007460764641
201,사람들 속에서 내 진짜 모습은 어떤가요?,관계,2,0,0,0,0,0,0,3,2,2,t,1,0.3379415436756479,0.228797012063988,0.4675841744414564,0.9412059187679964
203,나를 가장 화나게 하는 말은 무엇인가요?,관계,2,0,0,0,0,0,0,1,2,2,t,0,0.4898767071339455,0.3799773542834764,0.6007633946779,0.5348308751955622
208,관계에서 가장 힘든 순간은 어떤 때인가요?,관계,2,0,0,0,0,0,0,2,2,2,t,0,0.4363909720672741,0.32910160894379137,0.5499841580960287,0.7551003435292584
210,지금 내 주변 인연들에 대해 점수를 매긴다면?,관계,2,0,0,0,0,1,0,2,2,2,o,0,0.23016652440625227,0.13499867095292692,0.36417792610653227,0.9908815973504778
217,설렘의 유통기한은 언제까지라고 생각하나요?,사랑,2,0,0,0,0,0,0,2,1,1,d,0,0.5019467203237387,0.37914454913116596,0.6245144781238151,0.4819937287146613
220,가장 기억에 남는 고백의 순간은 언제인가요?,사랑,1,0,0,0,0,0,2,1,1,2,r,0,0.4200319966162249,0.3080347587064607,0.5409180380740493,0.7949331311743593
224,질투심이 들 때 나는 어떻게 반응하나요?,사랑,2,0,0,0,0,0,0,2,2,2,t,0,0.6027386886575726,0.48831663069603115,0.7069301586729789,0.1190689283484399
226,내가 생각하는 '좋은 연인'은 어떤 사람인가요?,사랑,2,0,0,0,0,0,0,2,1,1,d,0,0.5019467203237387,0.37914454913116596,0.6245144781238151,0.4819937287146613
233,오래된 연인들의 편안함과 설렘 중 무엇이 더 좋은가요?,사랑,2,0,0,0,0,0,0,1,1,1,c,0,0.6002808515208715,0.4894355135904096,0.7017269770876042,0.11720167863434533
235,이별을 통해 배운 가장 큰 깨달음은 무엇인가요?,사랑,2,0,0,0,0,0,2,2,3,3,r,0,0.3721155157295939,0.2518249028264608,0.5106482076754217,0.8775363697656711
239,사랑하는 사람을 위해 어디까지 양보할 수 있나요?,사랑,2,0,0,0,0,0,0,2,2,2,t,0,0.6027386886575726,0.48831663069603115,0.7069301586729789,0.1190689283484399
240,연애세포가 되살아나는 순간은 언제인가요?,사랑,2,0,0,0,0,0,0,1,1,1,t,0,0.651389384528807,0.5478243045267227,0.7423885299720271,0.030165916551376293
244,나에게 사랑은 '선택'인가요 아니면 '운명'인가요?,사랑,2,0,0,0,0,0,0,2,1,1,c,0,0.5476826390620289,0.4341657128982111,0.6564466099720554,0.2859780421379041
245,"사랑하는 사람 때문에 내가 바뀐 점이 있다면, 어떤 건가요?",사랑,2,0,0,0,0,0,2,2,2,2,r,0,0.3704672430578202,0.2614762254068054,0.49447127791781187,0.9053256641563103
248,내 인생에서 사랑이 차지하는 비중은 몇 퍼센트쯤일까요?,사랑,2,0,0,0,0,0,0,2,1,1,d,0,0.5019467203237387,0.37914454913116596,0.6245144781238151,0.4819937287146613
250,내가 생각하는 '좋은 파트너'란 어떤 사람인가요?,사랑,2,0,0,0,0,0,0,2,1,1,d,0,0.5019467203237387,0.37914454913116596,0.6245144781238151,0.4819937287146613
265,나를 가장 성장시켰던 어려움은 무엇인가요?,가치관,2,0,0,0,0,0,1,3,3,3,r,0,0.47749426947071977,0.34823194727066437,0.6098430162983177,0.5759529482439067
266,내가 생각하는 '성실하다'는 건 어떤 건가요?,가치관,2,0,0,0,0,0,0,2,1,1,d,0,0.4698424658364705,0.3605576637106641,0.5820978079814119,0.6233802460679462
269,가장 큰 용기를 냈던 순간은 언제인가요?,가치관,2,0,0,0,0,0,1,2,2,2,r,0,0.5295103493007522,0.41675228346084486,0.6393346464565448,0.358971406304195
270,나에게 '약속'은 어떤 무게인가요?,가치관,2,0,0,0,0,0,0,3,1,1,d,1,0.36878436865893993,0.2541705062026769,0.5004052081386107,0.8951334476195039
282,인생에서 가장 큰 영향을 준 사건은 무엇인가요?,가치관,2,0,0,0,0,0,1,2,2,2,r,0,0.5295103493007522,0.41675228346084486,0.6393346464565448,0.358971406304195
286,다시 태어난다면 어떤 사람으로 살고 싶나요?,가치관,2,0,0,0,0,0,0,2,1,1,h,0,0.5746325910373707,0.4630454086740779,0.6791010280470665,0.18755650027059578
292,내가 생각하는 '사회적 책임'이란 무엇인가요?,가치관,2,0,0,0,0,0,0,3,1,1,d,0,0.4167570796972255,0.30796665095442954,0.5343065416982667,0.8113641887815686
358,"오늘 내 마음이 회색빛처럼 흐릿했던 때가 있다면, 어떤 순간이었나요?",감정,2,0,0,0,0,2,2,2,2,2,r,1,0.22532534987508013,0.13995249074905802,0.3420637457923249,0.9965666359304687
418,오래 쓰는 물건에 정이 드는 편인가요?,루틴,2,0,0,0,0,0,0,1,1,1,t,0,0.5504168439689154,0.44636477118530116,0.6502366656216682,0.25749335891080466
427,오늘 몸이 가장 바쁘게 움직였던 시간은 언제인가요?,루틴,2,0,0,0,0,2,1,1,1,1,r,0,0.3942457183981799,0.28174105305887903,0.5192009611132143,0.8559149895818354
432,오늘은 하루를 계획적으로 보냈나요 아니면 즉흥적으로 보냈나요?,루틴,2,0,0,0,0,2,0,1,1,1,c,0,0.38275532635491505,0.2769247945321949,0.5010070408412841,0.8933714868896395
437,"손이 안 가서 끝까지 붙잡고 있었던 일이 있다면, 어떤 건가요?",루틴,2,0,0,0,0,0,2,2,1,1,r,1,0.2384119076134457,0.15439818266886218,0.34925893863572754,0.9969047906347405
438,"운동을 시작하게 된 계기가 있다면, 어떤 건가요?",루틴,2,0,0,0,0,0,2,1,1,1,r,0,0.32196691861175547,0.22946525567878015,0.4309045829308367,0.9782332277505532
440,운동이 나에게 주는 가장 큰 선물은 무엇인가요?,루틴,2,0,0,0,0,0,2,2,1,1,t,0,0.316085167830047,0.22764302453278595,0.4201944342403146,0.9850269296514719
444,어디서 공부하는 게 가장 잘 되나요?,루틴,1,0,0,0,0,0,2,1,1,1,t,0,0.3988860897276247,0.29988983680144127,0.5069009050846537,0.8793809455340407
447,"여러 일을 동시에 챙기는 편인가요, 아니면 하나에 깊이 몰입하는 편인가요?",루틴,2,0,0,0,0,0,0,1,1,1,c,0,0.49595971385567633,0.38934224398911493,0.6029458950901774,0.5074222636462563
448,공부하다 막히면 어떻게 하나요?,루틴,2,0,0,0,0,0,2,1,1,1,t,0,0.36435810123702284,0.26914732796570334,0.47152001844521274,0.9433312257972377
451,"번아웃이 온 적이 있다면, 어떤 상황에서였나요?",루틴,2,0,0,0,0,0,2,2,3,3,r,0,0.27970027407657067,0.18244246187162422,0.4032332330943897,0.9848347482076982
457,물건을 잘 버리는 편인가요? 버릴 때 기준이 있다면 어떤 건가요?,루틴,2,0,0,0,0,0,1,1,1,1,t,0,0.5548921337513095,0.4462064119874149,0.6585691966860578,0.24942944966981517
459,지금 내 방 상태가 어떤가요?,루틴,2,0,0,0,0,1,0,1,1,1,t,0,0.5265375830980734,0.4098944978767869,0.6403542188919069,0.37593397325062133
462,"지금 당장 버리고 싶은 것이 있다면, 어떤 건가요?",루틴,2,0,0,0,0,1,1,1,1,1,o,0,0.32495517732859225,0.20305144831442665,0.47630452964661957,0.9268604117875502
466,"운동 후에 꼭 하는 것이 있다면, 어떤 건가요?",루틴,2,0,0,0,0,0,2,1,1,1,t,0,0.36435810123702284,0.26914732796570334,0.47152001844521274,0.9433312257972377
468,운동하면서 나 자신에 대해 알게 된 점이 있나요?,루틴,2,0,0,0,0,0,2,2,1,1,t,0,0.316085167830047,0.22764302453278595,0.4201944342403146,0.9850269296514719
477,나에게 '돈'이란 한마디로 무엇인가요?,루틴,2,0,0,0,0,0,0,2,1,1,d,0,0.39771141921856557,0.28851708902036605,0.5181362921326774,0.8565423134217751
478,"돈 때문에 고민했던 경험이 있다면, 어떤 상황이었나요?",루틴,2,0,0,0,0,0,2,2,3,3,r,0,0.27970027407657067,0.18244246187162422,0.4032332330943897,0.9848347482076982
492,"오늘 일과 삶의 균형을 위해 노력한 게 있다면, 어떤 건가요?",루틴,2,0,0,0,0,2,2,2,1,1,r,0,0.19438286679394598,0.12568107810779344,0.2882578976286501,0.999761914939479
496,"상대의 약한 모습을 알게 되면 더 가까워진 느낌인가요, 부담스러운가요?",관계,2,0,0,0,0,0,0,2,1,1,c,0,0.3819216446079915,0.28287101694683287,0.4918670061906257,0.910902831214258
498,어떤 연락 스타일을 갖고 있나요?,관계,2,0,0,0,0,0,0,1,1,1,t,0,0.4881123178341536,0.383879996549456,0.5933887977898596,0.5451951994925279
502,사람들과의 관계가 가장 크게 바뀌었던 순간은 언제인가요?,관계,2,0,0,0,0,0,1,2,2,2,r,0,0.39508923569838744,0.2845039847166848,0.517565312298736,0.8587242774807493
511,다수 의견이랑 다를 때 말하는 편인가요?,관계,2,0,0,0,0,0,0,1,1,1,t,0,0.4881123178341536,0.383879996549456,0.5933887977898596,0.5451951994925279
517,"나 자신과 했던 약속 중 아직 유효한 게 있다면, 어떤 건가요?",관계,2,0,0,0,0,0,2,2,1,2,t,0,0.23706874241378997,0.16289272075142627,0.3316403878400799,0.9992468492832434
518,"오늘 누군가에게 ""고마워""라고 말하고 싶었나요?",관계,2,0,0,0,0,2,0,1,1,1,o,0,0.20347557983766085,0.12014465123645515,0.32336232170587675,0.9972161957117154
530,"오늘 내가 먼저 용기 내어 다가간 적이 있다면, 어떤 순간이었나요?",관계,2,0,0,0,0,2,2,1,2,2,r,0,0.1901079204838539,0.12059721998773973,0.28662522345114355,0.9997007793649177
532,"가장 가까운 사람에게 꼭 전하고 싶은 말이 있다면, 어떤 말인가요?",관계,2,0,0,0,0,0,1,2,2,2,o,0,0.25102289925036153,0.15200579506978204,0.3852381294250942,0.9867419597856314
533,"이번 주, 존재만으로도 감사했던 사람이 있었나요?",관계,2,0,0,0,0,2,1,1,1,1,n,0,0.31285830300884154,0.19805469047066507,0.4563407006846709,0.9482119002013589
534,"""조금 더 다정하게 말할걸"" 하고 후회되는 순간은 언제인가요?",관계,2,0,0,0,0,0,1,2,2,2,r,0,0.39508923569838744,0.2845039847166848,0.517565312298736,0.8587242774807493
538,"다시 잡고 싶은 인연이 있다면, 어떤 사이였나요?",관계,2,0,0,0,0,0,2,2,3,3,r,0,0.2322118800956549,0.14732625040516956,0.3461513773582702,0.9966853017887205
544,나에게 우정이란 어떤 의미인가요?,관계,2,0,0,0,0,0,0,3,1,1,d,0,0.293126325913255,0.19874086045586337,0.40943199579487055,0.9850149604378379
545,소중한 사람에게 아직 전하지 못한 고마운 말이 있나요?,관계,2,0,0,0,0,0,1,2,2,2,o,0,0.25102289925036153,0.15200579506978204,0.3852381294250942,0.9867419597856314
566,"처음엔 별로였는데 나중에 좋아진 적이 있다면, 어떤 경험이었나요?",사랑,2,0,0,0,0,0,2,1,1,1,r,0,0.4202005135676701,0.3094905888756958,0.539567413107938,0.7973856331430618
580,"바꾸고 싶은 나의 모습이 있다면, 어떤 건가요?",가치관,2,0,0,0,0,0,1,2,2,2,t,0,0.5760131013096388,0.46927624834342385,0.6760999050027536,0.17262649203565533
585,"나에게 엄격한 편인가요, 관대한 편인가요?",가치관,2,0,0,0,0,0,0,1,1,1,c,0,0.569073437262435,0.47112563313490796,0.661899315894795,0.17430022563301822
592,좋아하는 일과 잘하는 일 중 어느 쪽을 직업으로 삼고 싶나요?,가치관,2,0,0,0,0,0,0,2,1,1,c,0,0.515681923937024,0.41599439512571373,0.6141369287620044,0.4084657629612013
599,모두에게 이로운 거짓말은 괜찮다고 생각하나요?,가치관,2,0,0,0,0,0,0,2,1,1,d,0,0.4698424658364705,0.3605576637106641,0.5820978079814119,0.6233802460679462
603,TV에 나온다면 어떤 일로 나오게 될 것 같나요?,가치관,1,0,0,0,0,0,0,2,1,1,h,0,0.6099654965105624,0.5007434090822728,0.7091709006696941,0.09364578566466969
604,최근에 가장 기억에 남는 뉴스는 뭔가요?,가치관,2,0,0,0,0,1,1,1,1,1,r,0,0.5573308524764707,0.43899522972721194,0.6694976040772559,0.25872085366594255
609,회피하고 있는게 있다면 무엇인가요?,가치관,2,0,0,0,0,0,1,2,2,3,t,0,0.5397525505400533,0.42456270978956673,0.6508468177652875,0.3199089063891115
626,오늘 나를 움직이게 한 가장 큰 동력은 무엇인가요?,가치관,2,0,0,0,0,2,1,2,1,1,r,1,0.3654178044379004,0.2504876706549285,0.4980405498349652,0.8991692272859367
627,시간을 되돌린다면 오늘을 어떻게 다르게 살까요?,가치관,2,0,0,0,0,2,0,2,2,2,h,0,0.46160834392926636,0.33856862964931295,0.589510076780543,0.6397558203225903
631,지난 7일을 되돌아보면 머릿속을 스치는 단어는 무엇인가요?,가치관,2,0,0,0,0,1,0,2,1,1,r,0,0.49922771197074206,0.384932672034888,0.6136035185212262,0.4925626102189621
633,"오늘 나의 원칙을 잘 지켜냈다면, 어떤 방식으로 지켰나요?",가치관,2,0,0,0,0,2,2,2,1,1,r,0,0.24461434421902653,0.1662741670654583,0.34460832853521534,0.9984374136954538
636,이번 주에 얻은 가장 값진 인생의 힌트는 무엇인가요?,가치관,2,0,0,0,0,2,1,3,1,1,r,1,0.31707450738907755,0.20928744943665287,0.4488614110878226,0.9579374319971888
638,가보지 않은 길에 대한 미련을 지우는 나만의 방식은 무엇인가요?,가치관,2,0,0,0,0,0,1,3,2,2,t,0,0.5227603407180649,0.4107604612501926,0.6325172726802726,0.38731418927801425
