질문 ID,질문 문구,관심사,레벨,상태,노출,답변,교체,미응답,답변율(%),교체율(%),예측 답변율(문구 모델),추정 답변율(축소),추정 하한(10%),추정 상한(90%),P(평균 미만),P(평균 미만|데이터만),위험 특성,분류,양자택일형,경험 전제형(~있다면/~적 있),가정·상상형(~한다면),정의·개념형,복문(쉼표·두 질문),오늘 기반,최근·이번 주 회상,요즘(현재 상태),과거 기억 회상,미래·상상,부정·무거운 감정,연애 대상 전제,특정 활동 전제,자기 수용·칭찬,문구 길이,수정 방향(패턴),원인 진단,수정 원칙,수정안 1 (권장),수정안 2 (대안)
188,"누군가에게 의도치 않게 상처를 준 적이 있다면, 어떤 일이었나요?",관계,2,ACTIVE,1,1,0,0,100.0,0.0,0.30372252937004074,0.32281089136266283,0.2264457861437139,0.4235003551721076,0.9453102121624302,0.39505588469225966,경험 전제형(~있다면/~적 있),B. 패턴 기반 수정 권장,False,True,False,False,True,False,False,False,False,False,True,False,False,False,36,'~한 적이 있다면'→'~하는 편인가요/주로 무엇인가요' 성향형으로 전환하거나 '없다면 ~' 대안 제시,가해 경험 인정 요구 (방어적 회피),강도 완화,말이나 행동을 조심하게 되는 상황은 언제인가요?,누군가에게 사과하고 싶었던 적이 있나요? 떠오르는 게 없다면 사과를 잘하는 편인지 알려주세요.
361,오늘 감정이 내 예상과 전혀 다르게 흘러갔나요?,감정,2,ACTIVE,3,1,2,0,33.3,66.7,0.327171875369624,0.32765228166674604,0.23329053635663757,0.4259938076215709,0.9428760978379186,0.5734240410555717,오늘 기반,B. 패턴 기반 수정 권장,False,False,False,False,False,True,False,False,False,False,False,False,False,False,26,"'오늘'→'요즘/평소'로 시점 중립화, 또는 저녁 시간대에만 노출",오늘 + 예/아니오 + '예상과 다르게' 추상,시점 중립화 + 성향형,"내 기분은 예측이 잘 되는 편인가요, 변덕스러운 편인가요?",기분이 예상과 다르게 흘러갈 때 어떻게 하나요?
126,"업무나 공부를 시작하기 전 마음을 가다듬는 행동이 있다면, 어떤 건가요?",루틴,2,ACTIVE,1,1,0,0,100.0,0.0,0.30628922491933974,0.3253072212663155,0.22870645959589697,0.42617147452067927,0.9416977280623522,0.39505588469225966,"경험 전제형(~있다면/~적 있), 특정 활동 전제",B. 패턴 기반 수정 권장,False,True,False,False,True,False,False,False,False,False,False,False,True,False,40,'~한 적이 있다면'→'~하는 편인가요/주로 무엇인가요' 성향형으로 전환하거나 '없다면 ~' 대안 제시 / 대상 확장(예: 책→책·영화·노래 무엇이든) 또는 활동 비경험자용 대안 제시,업무·공부 + 행동 전제,대상 일반화,무언가를 시작하기 전 마음을 가다듬는 방법은 무엇인가요?,집중 모드로 들어가는 나만의 신호는 무엇인가요?
646,"지금보다 나은 나를 위해 요즘 시도하고 있는 것이 있다면, 어떤 건가요?",가치관,2,ACTIVE,2,1,1,0,50.0,50.0,0.31981357936490223,0.3294295365895527,0.2337019905863736,0.4292048576870302,0.9378041390930661,0.48644645260100294,경험 전제형(~있다면/~적 있),B. 패턴 기반 수정 권장,False,True,False,False,True,False,False,True,False,False,False,False,False,False,40,'~한 적이 있다면'→'~하는 편인가요/주로 무엇인가요' 성향형으로 전환하거나 '없다면 ~' 대안 제시,요즘 + 시도 전제 + 문장 김,전제 제거 + 짧게,더 나은 나를 위해 해보고 싶은 것은 무엇인가요?,요즘 나를 위해 투자하고 있는 것은 무엇인가요?
697,연애는 SNS에 공개하는 것과 비공개로 두는 것 중 뭐가 더 편한가요?,관계,1,ACTIVE,0,0,0,0,,,0.3281930507072681,0.3281930507072681,0.23001987310299793,0.43068217206828,0.9347515388963182,0.506594919605562,특정 활동 전제,B. 패턴 기반 수정 권장,True,False,False,False,False,False,False,False,False,False,False,False,True,False,39,대상 확장(예: 책→책·영화·노래 무엇이든) 또는 활동 비경험자용 대안 제시,연애·SNS 이중 전제,대상 일반화,"좋은 일이 생기면 주변에 알리는 편인가요, 조용히 간직하는 편인가요?","연애를 하면 주변에 공개하는 편인가요, 비밀로 하는 편인가요?"
472,"운동으로 성취감을 느낀 적이 있다면, 어떤 순간이었나요?",루틴,2,ACTIVE,2,1,1,0,50.0,50.0,0.32258442199147125,0.33205250844939355,0.23609047459502616,0.4320001228372779,0.9335600898002928,0.48644645260100294,"경험 전제형(~있다면/~적 있), 특정 활동 전제",B. 패턴 기반 수정 권장,False,True,False,False,True,False,False,False,False,False,False,False,True,False,31,'~한 적이 있다면'→'~하는 편인가요/주로 무엇인가요' 성향형으로 전환하거나 '없다면 ~' 대안 제시 / 대상 확장(예: 책→책·영화·노래 무엇이든) 또는 활동 비경험자용 대안 제시,운동 성취 경험 전제,대상 확장,몸으로 해내서 뿌듯했던 순간은 언제인가요?,성취감을 느끼는 순간은 주로 언제인가요?
438,"운동을 시작하게 된 계기가 있다면, 어떤 건가요?",루틴,2,ACTIVE,0,0,0,0,,,0.32997066503070416,0.32997066503070416,0.23163169768931088,0.4325809608840573,0.9318687402428228,0.506594919605562,"경험 전제형(~있다면/~적 있), 특정 활동 전제",B. 패턴 기반 수정 권장,False,True,False,False,True,False,False,False,False,False,False,False,True,False,27,'~한 적이 있다면'→'~하는 편인가요/주로 무엇인가요' 성향형으로 전환하거나 '없다면 ~' 대안 제시 / 대상 확장(예: 책→책·영화·노래 무엇이든) 또는 활동 비경험자용 대안 제시,운동 경험 전제,대상 확장,몸을 움직이고 싶어지는 계기는 무엇인가요?,운동을 시작하고 싶게 만드는 것은 무엇인가요? 하고 있다면 시작한 계기를 알려주세요.
470,"운동 목표가 있다면, 어떤 목표인가요?",루틴,2,ACTIVE,1,0,1,0,0.0,100.0,0.3412083010142256,0.3318541170295645,0.23465107041282826,0.43316101137729474,0.9313542423979005,0.5980047203862283,"경험 전제형(~있다면/~적 있), 특정 활동 전제",B. 패턴 기반 수정 권장,False,True,False,False,True,False,False,False,False,False,False,False,True,False,21,'~한 적이 있다면'→'~하는 편인가요/주로 무엇인가요' 성향형으로 전환하거나 '없다면 ~' 대안 제시 / 대상 확장(예: 책→책·영화·노래 무엇이든) 또는 활동 비경험자용 대안 제시,운동 목표 전제,대상 확장,몸과 관련해 이루고 싶은 목표는 무엇인가요?,건강을 위해 올해 해보고 싶은 것은 무엇인가요?
466,"운동 후에 꼭 하는 것이 있다면, 어떤 건가요?",루틴,2,ACTIVE,0,0,0,0,,,0.33183059532472026,0.33183059532472026,0.23331997292250983,0.434565863410189,0.9287507667682074,0.506594919605562,"경험 전제형(~있다면/~적 있), 특정 활동 전제",B. 패턴 기반 수정 권장,False,True,False,False,True,False,False,False,False,False,False,False,True,False,26,'~한 적이 있다면'→'~하는 편인가요/주로 무엇인가요' 성향형으로 전환하거나 '없다면 ~' 대안 제시 / 대상 확장(예: 책→책·영화·노래 무엇이든) 또는 활동 비경험자용 대안 제시,운동 루틴 전제,대상 확장,몸을 많이 쓴 날 나에게 주는 보상은 무엇인가요?,운동 후에 꼭 하는 것이 있나요? 운동을 안 한다면 쉬는 방법을 알려주세요.
53,오늘 하루 중 가장 차분했던 때는 언제인가요?,감정,2,ACTIVE,2,1,1,0,50.0,50.0,0.3290237767046865,0.33814821595957106,0.24165495905653672,0.43848250451614007,0.9228549837995582,0.48644645260100294,오늘 기반,B. 패턴 기반 수정 권장,False,False,False,False,False,True,False,False,False,False,False,False,False,False,25,"'오늘'→'요즘/평소'로 시점 중립화, 또는 저녁 시간대에만 노출",오늘 기반,시점 중립화,하루 중 가장 차분해지는 때는 언제인가요?,마음이 가장 고요해지는 장소나 시간은 언제인가요?
588,"과거의 나에게 '괜찮아, 그럴 수 있어'라고 말해주고 싶은 순간이 있나요?",가치관,2,ACTIVE,2,0,2,0,0.0,100.0,0.36540184473450504,0.34590154889428143,0.2487599874188271,0.44670026537900503,0.9074530167132889,0.6795954909782459,경험 전제형(~있다면/~적 있),B. 패턴 기반 수정 권장,False,True,False,True,True,False,False,False,False,False,False,False,False,False,41,'~한 적이 있다면'→'~하는 편인가요/주로 무엇인가요' 성향형으로 전환하거나 '없다면 ~' 대안 제시,예/아니오로 끝남 + 인용문 포함 길이,열린 질문 + 짧게,과거의 나에게 '괜찮아'라고 말해주고 싶은 순간은 언제인가요?,과거의 나에게 한마디 할 수 있다면 무슨 말을 하고 싶나요?
481,지금 구독하고 있는 서비스는 무엇이 있나요?,루틴,2,ACTIVE,1,0,1,0,0.0,100.0,0.3543557849168936,0.34464116426350155,0.2463264129520301,0.44674790340702125,0.9072586532874297,0.5980047203862283,경험 전제형(~있다면/~적 있),B. 패턴 기반 수정 권장,False,True,False,False,False,False,False,False,False,False,False,False,False,False,24,'~한 적이 있다면'→'~하는 편인가요/주로 무엇인가요' 성향형으로 전환하거나 '없다면 ~' 대안 제시,구독 서비스 전제 + 목록 나열 요구,최애형 전환,가장 잘 쓰고 있는 구독 서비스나 앱은 무엇인가요?,없으면 안 되는 앱 하나를 고른다면?
148,과거의 나보다 좋아진 습관이 있다면 무엇인가요?,루틴,2,ACTIVE,3,1,2,0,33.3,66.7,0.3505213577795863,0.3491812147115492,0.25300817378621954,0.44883722745264626,0.9031381735967393,0.5734240410555717,경험 전제형(~있다면/~적 있),B. 패턴 기반 수정 권장,False,True,False,False,False,False,False,False,False,False,False,False,False,False,26,'~한 적이 있다면'→'~하는 편인가요/주로 무엇인가요' 성향형으로 전환하거나 '없다면 ~' 대안 제시,전제형,전제 제거,예전보다 나아진 나의 습관은 무엇인가요? 작은 것도 좋아요.,갖고 싶은 습관 하나를 고른다면 무엇인가요?
288,더 나은 세상을 위해 소소하게라도 하고 있는 행동이 있나요?,가치관,2,ACTIVE,2,0,1,1,0.0,50.0,0.3677181276385947,0.34809421939046925,0.2507748102739346,0.44901877869354,0.9027194857411743,0.6795954909782459,경험 전제형(~있다면/~적 있),B. 패턴 기반 수정 권장,False,True,False,False,False,False,False,False,False,False,False,False,False,False,33,'~한 적이 있다면'→'~하는 편인가요/주로 무엇인가요' 성향형으로 전환하거나 '없다면 ~' 대안 제시,행동 전제 + 도덕적 부담(없으면 민망함),전제 제거 + 부담 완화,더 나은 세상을 위해 해보고 싶은 작은 일은 무엇인가요?,내가 지키려고 하는 작은 규칙이 있다면 무엇인가요? 분리수거도 좋아요.
456,"공부나 작업할 때 옆에 꼭 있어야 편한 것이 있다면, 어떤 건가요?",루틴,2,ACTIVE,2,2,0,0,100.0,0.0,0.311669976954873,0.3484038886154465,0.25105955605294583,0.44934602663062484,0.9020372421919781,0.29783911365922466,"경험 전제형(~있다면/~적 있), 특정 활동 전제",B. 패턴 기반 수정 권장,False,True,False,False,True,False,False,False,False,False,False,False,True,False,37,'~한 적이 있다면'→'~하는 편인가요/주로 무엇인가요' 성향형으로 전환하거나 '없다면 ~' 대안 제시 / 대상 확장(예: 책→책·영화·노래 무엇이든) 또는 활동 비경험자용 대안 제시,공부·작업 + 전제 (관측 2/2),대상 확장,무언가에 집중할 때 옆에 꼭 있어야 하는 것은 무엇인가요?,
367,"이번 주에 아직 꺼내지 못한 감정이 있다면, 무엇인가요?",감정,2,ACTIVE,1,0,0,1,0.0,0.0,0.3587507741623022,0.3489156654144237,0.2502480245204733,0.45127103042892563,0.8979810335413259,0.5980047203862283,"경험 전제형(~있다면/~적 있), 최근·이번 주 회상",B. 패턴 기반 수정 권장,False,True,False,False,True,False,True,False,False,False,False,False,False,False,31,'~한 적이 있다면'→'~하는 편인가요/주로 무엇인가요' 성향형으로 전환하거나 '없다면 ~' 대안 제시 / 기간 제한 제거('최근'→'지금까지/평소'),이번 주 + 전제 + '꺼내지 못한' 추상,기간 제거 + 단순화 (시점 없는 성향형 우선),속으로만 담아두는 감정은 주로 어떤 감정인가요?,요즘 누군가에게 털어놓고 싶은 마음은 무엇인가요?
442,"공부나 작업을 시작하기 전에 꼭 하는 게 있다면, 어떤 건가요?",루틴,2,ACTIVE,2,2,0,0,100.0,0.0,0.31528571614804596,0.351826667688237,0.2542100386689381,0.45295991857719803,0.8942674358026347,0.29783911365922466,"경험 전제형(~있다면/~적 있), 특정 활동 전제",B. 패턴 기반 수정 권장,False,True,False,False,True,False,False,False,False,False,False,False,True,False,35,'~한 적이 있다면'→'~하는 편인가요/주로 무엇인가요' 성향형으로 전환하거나 '없다면 ~' 대안 제시 / 대상 확장(예: 책→책·영화·노래 무엇이든) 또는 활동 비경험자용 대안 제시,공부·작업 + 전제 (관측 2/2 양호),경미 수정,무언가에 집중하기 전에 주로 하는 행동은 무엇인가요?,
132,"중요한 일을 앞두고 지키는 징크스 같은 행동이 있다면, 어떤 건가요?",루틴,2,ACTIVE,2,0,2,0,0.0,100.0,0.37283219134252676,0.35293536231797534,0.2552317795427387,0.45412926944273535,0.8916598547078498,0.6795954909782459,경험 전제형(~있다면/~적 있),B. 패턴 기반 수정 권장,False,True,False,False,True,False,False,False,False,False,False,False,False,False,38,'~한 적이 있다면'→'~하는 편인가요/주로 무엇인가요' 성향형으로 전환하거나 '없다면 ~' 대안 제시,징크스 전제,출구 제공,중요한 일을 앞두고 하는 나만의 준비는 무엇인가요? 징크스도 좋아요.,중요한 날 긴장을 푸는 방법은 무엇인가요?
613,예전엔 중요했는데 지금은 중요하지 않은 것이 있다면 무엇인가요?,가치관,2,ACTIVE,1,0,1,0,0.0,100.0,0.36382058621032526,0.3538464891830763,0.25478325418959985,0.4564771675187821,0.8864822752005219,0.5980047203862283,경험 전제형(~있다면/~적 있),B. 패턴 기반 수정 권장,False,True,False,False,False,False,False,False,False,False,False,False,False,False,35,'~한 적이 있다면'→'~하는 편인가요/주로 무엇인가요' 성향형으로 전환하거나 '없다면 ~' 대안 제시,전제 + 문장 김,짧게,예전엔 중요했지만 지금은 아닌 것은 무엇인가요?,나이 들며 중요해진 것은 무엇인가요?
88,"최근에 나의 한계를 느꼈던 적이 있다면, 어떤 순간이었나요?",감정,2,ACTIVE,0,0,0,0,,,0.3548949307384241,0.3548949307384241,0.2544065503296155,0.4590289376036034,0.8808121465356002,0.506594919605562,"경험 전제형(~있다면/~적 있), 최근·이번 주 회상",B. 패턴 기반 수정 권장,False,True,False,False,True,False,True,False,False,False,False,False,False,False,33,'~한 적이 있다면'→'~하는 편인가요/주로 무엇인가요' 성향형으로 전환하거나 '없다면 ~' 대안 제시 / 기간 제한 제거('최근'→'지금까지/평소'),최근 + 한계 경험 전제,성향형 전환,한계에 부딪혔다고 느낄 때 나는 어떻게 하나요?,내가 가장 약해지는 상황은 언제인가요?
581,내가 틀렸다는 걸 인정하기 어려운 주제가 있다면 무엇인가요?,가치관,2,ACTIVE,1,0,1,0,0.0,100.0,0.3677181276385947,0.35763717998813555,0.2582781107172445,0.4604712182557732,0.8770503506538031,0.5980047203862283,경험 전제형(~있다면/~적 있),B. 패턴 기반 수정 권장,False,True,False,False,False,False,False,False,False,False,False,False,False,False,33,'~한 적이 있다면'→'~하는 편인가요/주로 무엇인가요' 성향형으로 전환하거나 '없다면 ~' 대안 제시,자기 약점 인정 요구 + 전제,성향형 전환,내 생각을 쉽게 굽히지 않는 주제는 무엇인가요?,"의견이 부딪힐 때 나는 끝까지 설득하는 편인가요, 한발 물러서는 편인가요?"
